	Phylum
408_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
409_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetales_unclassified_98__Actinomycetales_unclassified_98__Actinomycetales_unclassified_98__	Actinobacteria
40_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
410_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
411_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
412_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Ellin506_Ellin506_unclassified_	Verrucomicrobia
413_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacteraceae_Candidatus_Solibacter_Candidatus_Solibacter_unclassified_	Acidobacteria
414_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
415_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
416_Bacteria_Verrucomicrobia__Pedosphaerae___Pedosphaerales___Pedosphaeraceae__Pedosphaera_Pedosphaera_unclassified_	Verrucomicrobia
417_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
418_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
419_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
41_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Terriglobus_Terriglobus_unclassified_	Acidobacteria
420_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
421_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__78___Chthoniobacteraceae__unclassified_78___Chthoniobacteraceae__unclassified_78__	Verrucomicrobia
422_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Candidatus_Xiphinematobacter_Candidatus_Xiphinematobacter_unclassified_	Verrucomicrobia
423_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_96__Acidobacteriaceae_unclassified_96__	Acidobacteria
424_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_wittichii_99__	Proteobacteria
425_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus_unclassified_58__	Firmicutes
426_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
427_Bacteria_Acidobacteria__Chloracidobacteria__RB41_Ellin6075_Ellin6075_unclassified_Ellin6075_unclassified_	Acidobacteria
428_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
429_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcales_unclassified_93__Myxococcales_unclassified_93__Myxococcales_unclassified_93__	Proteobacteria
42_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
430_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
431_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_64__kameinonensis_55__	Bacteroidetes
432_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonadaceae_unclassified_99__Comamonadaceae_unclassified_99__	Proteobacteria
433_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
434_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
435_Bacteria_TM7_TM7-1_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_	TM7
436_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Hymenobacter_unclassified_	Bacteroidetes
437_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacteraceae_unclassified_Conexibacteraceae_unclassified_	Actinobacteria
438_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_viridiflava_59__	Proteobacteria
439_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
43_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
440_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Kaistia_Kaistia_unclassified_	Proteobacteria
441_Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas_Halomonas_unclassified_	Proteobacteria
442_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
443_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Janthinobacterium_86__Janthinobacterium_unclassified_86__	Proteobacteria
444_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_86__Beijerinckiaceae_unclassified_76__Beijerinckiaceae_unclassified_76__	Proteobacteria
445_Bacteria_Actinobacteria_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_	Actinobacteria
446_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
447_Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Pleurozia_purpurea_	Proteobacteria
448_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangiaceae_unclassified_Polyangiaceae_unclassified_	Proteobacteria
449_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
44_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_96__Acidobacteriaceae_unclassified_96__	Acidobacteria
450_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_muralis_	Firmicutes
451_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_85__Acetobacteraceae_unclassified_85__	Proteobacteria
452_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
453_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
454_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonadaceae_unclassified_Xanthomonadaceae_unclassified_	Proteobacteria
455_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
456_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
457_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_cereus_95__	Firmicutes
458_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_Sphingobacteriaceae_unclassified_	Bacteroidetes
459_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
45_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
460_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
461_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_Isosphaeraceae_unclassified_Isosphaeraceae_unclassified_	Planctomycetes
462_Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_96__Coxiellaceae_unclassified_96__Coxiellaceae_unclassified_96__	Proteobacteria
463_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Blastomonas_69__natatoria_69__	Proteobacteria
464_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_Spirosoma_unclassified_	Bacteroidetes
465_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
466_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
467_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
468_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
469_Bacteria_Acidobacteria_DA052_Ellin6513_Ellin6513_unclassified_Ellin6513_unclassified_Ellin6513_unclassified_	Acidobacteria
46_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_99__Sphingomonas_unclassified_99__	Proteobacteria
470_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_98__Acidobacteriaceae_unclassified_98__	Acidobacteria
471_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobiaceae_unclassified_Bradyrhizobiaceae_unclassified_	Proteobacteria
472_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
473_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
474_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Koribacteraceae_Koribacteraceae_unclassified_Koribacteraceae_unclassified_	Acidobacteria
475_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
476_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_bryophila_58__	Proteobacteria
477_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Sinobacteraceae_unclassified_Sinobacteraceae_unclassified_	Proteobacteria
478_Bacteria_Acidobacteria_Sva0725_Sva0725_Sva0725_unclassified_Sva0725_unclassified_Sva0725_unclassified_	Acidobacteria
479_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_Methylobacterium_unclassified_98__	Proteobacteria
47_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
480_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_55__Mucilaginibacter_unclassified_55__	Bacteroidetes
481_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
482_Bacteria_Others_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_Others_unclassified_	Bacteria_unclassified
483_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_60___Chthoniobacterales__unclassified_60___Chthoniobacterales__unclassified_60__	Verrucomicrobia
484_Bacteria_Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Nostoc_72__Nostoc_unclassified_72__	Cyanobacteria
485_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96__	Verrucomicrobia
486_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
487_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Isosphaeraceae_Isosphaeraceae_unclassified_Isosphaeraceae_unclassified_	Planctomycetes
488_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
489_Bacteria_Armatimonadetes__Fimbriimonadia___Fimbriimonadales___Fimbriimonadaceae__Fimbriimonas_Fimbriimonas_unclassified_	Armatimonadetes
48_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidisoma_Acidisoma_unclassified_	Proteobacteria
490_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
491_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
492_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
493_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
494_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_91__	Bacteroidetes
495_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_97__Acetobacteraceae_unclassified_97__	Proteobacteria
496_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_wittichii_93__	Proteobacteria
497_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
498_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
499_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__	Proteobacteria
49_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_Methylobacterium_unclassified_	Proteobacteria
4_Bacteria_Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Nostoc_Nostoc_unclassified_	Cyanobacteria
500_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Asticcacaulis_biprosthecium_	Proteobacteria
501_Bacteria_Cyanobacteria_Synechococcophycideae_Pseudanabaenales_Pseudanabaenaceae_Leptolyngbya_frigida_	Cyanobacteria
502_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangiaceae_unclassified_Polyangiaceae_unclassified_	Proteobacteria
503_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonadaceae_unclassified_Sphingomonadaceae_unclassified_	Proteobacteria
504_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonadaceae_unclassified_Comamonadaceae_unclassified_	Proteobacteria
505_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
506_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Hymenobacter_unclassified_	Bacteroidetes
507_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
508_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_98__Spirosoma_unclassified_98__	Bacteroidetes
509_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
50_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Sinobacteraceae_unclassified_Sinobacteraceae_unclassified_	Proteobacteria
510_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
511_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacter_Conexibacter_unclassified_	Actinobacteria
512_Bacteria_Chloroflexi_Ktedonobacteria_Thermogemmatisporales_Thermogemmatisporaceae_Thermogemmatisporaceae_unclassified_Thermogemmatisporaceae_unclassified_	Chloroflexi
513_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micromonosporaceae_Micromonosporaceae_unclassified_94__Micromonosporaceae_unclassified_94__	Actinobacteria
514_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
515_Bacteria_Proteobacteria_Deltaproteobacteria_MIZ46_MIZ46_unclassified_MIZ46_unclassified_MIZ46_unclassified_	Proteobacteria
516_Bacteria_Acidobacteria_Solibacteres_Solibacterales_Solibacterales_unclassified_Solibacterales_unclassified_Solibacterales_unclassified_	Acidobacteria
517_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
518_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella_Acidocella_unclassified_	Proteobacteria
519_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Ellin506_Ellin506_unclassified_	Verrucomicrobia
51_Bacteria_Acidobacteria_Solibacteres_Solibacterales_PK34_59__PK34_unclassified_59__PK34_unclassified_59__	Acidobacteria
520_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
521_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacteraceae_unclassified_99__Conexibacteraceae_unclassified_99__	Actinobacteria
522_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
